customer_id,age,income,credit_score,loan_amount,loan_term,employment_status,loan_status,active_loans,default_risk,pre_approved
3759,24,95309,583,35710,60,2,1,3,0,1
3760,51,37446,816,26816,48,0,1,0,0,1
3761,48,55733,577,10950,48,0,0,2,0,0
3762,31,144156,568,35247,36,1,1,2,0,0
3763,63,101000,699,5626,60,2,0,2,0,0
3764,21,73632,802,27408,12,0,0,3,0,0
3765,58,46576,385,11777,24,0,0,4,0,0
3766,44,28320,619,6147,12,2,0,2,0,0
3767,51,35750,331,6443,36,2,2,4,0,0
3768,61,128002,635,1079,48,0,2,3,0,1
3769,46,78463,350,32282,48,1,1,0,1,0
3770,25,51572,378,39345,12,1,0,1,0,1
3771,40,143361,473,13901,24,0,1,1,0,0
3772,61,42948,800,3223,36,1,1,1,0,0
3773,31,141528,375,36337,24,1,1,1,0,1
3774,53,63826,615,43732,36,2,1,3,1,0
3775,58,114051,672,14768,24,2,0,1,0,1
3776,47,52867,380,18507,12,2,0,3,0,1
3777,54,85231,370,17249,60,1,2,0,0,0
3778,35,91262,370,36391,36,2,0,2,0,0
3779,52,116356,345,35171,12,2,0,2,1,1
3780,41,97233,346,8485,48,0,1,2,0,0
3781,25,69678,721,45568,48,2,0,3,0,0
3782,26,132561,448,30784,24,0,1,3,0,1
3783,58,37963,429,46566,48,1,0,3,0,0
3784,42,89360,755,25617,60,2,2,0,0,0
3785,38,74434,804,38748,36,0,1,4,0,0
3786,34,91617,543,4878,24,0,0,3,0,0
3787,30,45269,773,2949,36,0,0,3,0,0
3788,33,142569,681,20844,36,1,1,2,0,0
3789,51,101312,402,21881,12,2,2,1,0,0
3790,50,122352,788,22614,48,1,2,1,1,0
3791,23,104732,336,24828,36,0,0,0,0,1
3792,50,142658,848,10958,60,1,0,1,0,0
3793,26,132648,819,9697,60,1,0,4,0,1
3794,49,106494,632,22624,48,0,1,2,1,0
3795,28,113905,696,16493,48,2,1,0,0,1
3796,64,102225,595,43801,24,2,1,1,0,0
3797,63,107867,406,22199,24,1,0,1,0,0
3798,64,62528,829,43354,24,2,2,2,0,1
3799,53,149597,382,1256,48,0,1,0,1,0
3800,37,103972,587,35488,36,2,2,2,1,1
3801,31,90602,760,31493,12,1,0,0,0,0
3802,33,121261,514,47009,24,0,1,1,0,1
3803,31,115748,580,24731,12,0,1,2,0,0
3804,51,148193,758,8076,60,0,1,2,0,0
3805,48,58332,643,2071,48,1,0,4,0,0
3806,64,149481,493,35390,60,1,0,2,0,0
3807,26,115937,457,3066,24,2,0,0,0,0
3808,61,103929,764,26645,36,1,2,4,0,0
3809,36,94206,403,42410,24,0,2,2,0,1
3810,24,116137,333,34665,12,1,1,2,0,0
3811,55,27251,401,30412,24,1,1,4,0,1
3812,46,70717,624,32835,36,2,0,1,0,1
3813,32,124108,440,42041,36,0,0,2,0,0
3814,31,52027,773,39549,48,2,0,3,0,0
3815,57,122382,330,47390,48,2,1,1,1,0
3816,45,111551,362,47052,36,2,0,2,0,0
3817,38,34583,386,44167,36,0,2,1,0,1
3818,39,75387,603,27578,12,2,2,0,0,0
3819,43,48104,360,10883,24,0,1,1,0,0
3820,58,37224,695,43139,48,2,1,4,0,0
3821,38,85624,633,23217,12,2,2,2,0,0
3822,46,81058,710,11707,24,0,0,1,0,0
3823,26,129320,583,41856,48,1,1,3,0,0
3824,24,121372,765,14140,12,2,1,0,0,1
3825,64,54299,379,12093,60,1,1,0,1,0
3826,49,103572,376,17500,60,2,2,1,0,0
3827,54,110469,839,39553,48,1,1,4,0,1
3828,37,102928,660,7507,12,1,2,0,0,0
3829,63,98474,376,33586,24,1,2,1,0,0
3830,63,29141,808,6830,24,1,0,1,0,0
3831,36,48350,463,31608,12,1,0,0,0,0
3832,22,100082,308,38329,60,0,0,1,0,0
3833,54,95871,474,48287,12,1,1,1,0,0
3834,28,30077,761,25511,60,0,2,3,0,0
3835,33,71015,606,34427,60,2,1,1,0,0
3836,62,96147,544,19506,24,0,2,1,0,0
3837,28,84180,421,29395,48,1,1,4,0,0
3838,50,65857,484,45303,36,0,2,0,1,1
3839,52,126196,331,47770,12,1,0,4,0,1
3840,56,84840,609,28126,60,0,0,2,0,1
3841,50,84902,671,30466,12,2,1,4,1,0
3842,21,30577,355,18970,48,1,2,2,0,0
3843,63,45002,572,5682,48,1,0,2,0,0
3844,59,75711,763,49470,36,0,2,4,0,1
3845,37,64451,755,11939,36,0,1,3,0,0
3846,40,124811,548,9826,60,0,0,4,0,1
3847,44,74103,377,24371,36,0,1,0,0,1
3848,42,53647,833,30946,60,0,1,4,0,0
3849,49,59831,407,25359,24,1,2,3,0,0
3850,42,143330,572,20266,60,2,1,4,0,0
3851,64,125304,314,39017,36,0,1,3,0,0
3852,29,121498,669,20195,12,1,2,0,0,0
3853,57,138870,603,46413,36,2,2,1,0,0
3854,30,120119,504,28315,48,2,1,3,0,0
3855,56,91830,412,19268,36,0,0,3,0,0
3856,57,105632,552,10710,24,1,0,3,0,1
3857,48,61833,740,42581,60,1,2,0,0,1
3858,48,137394,485,46537,48,1,1,2,0,1
3859,62,117864,526,15161,60,1,0,3,0,0
3860,63,49398,827,32821,60,1,2,0,0,0
3861,41,149633,653,10729,36,2,2,1,0,0
3862,44,86554,300,49448,12,2,2,3,0,0
3863,62,75755,719,49915,48,2,1,2,0,0
3864,60,42706,460,27913,24,1,2,0,0,0
3865,22,47340,460,23184,24,2,0,1,0,0
3866,28,89994,427,24279,12,2,1,2,0,0
3867,47,88884,450,27570,12,0,0,1,0,0
3868,42,109361,743,44030,36,2,0,2,0,1
3869,57,42482,770,36133,24,0,0,4,0,1
3870,47,79225,762,14195,48,1,1,4,0,1
3871,49,83849,329,44805,12,1,0,4,0,0
3872,23,99854,772,44998,12,1,2,1,0,1
3873,64,66256,379,18238,12,1,2,4,0,0
3874,33,134545,338,16552,48,2,0,0,0,0
3875,30,133721,539,3728,24,0,2,0,0,1
3876,56,106110,636,49245,48,1,1,4,0,0
3877,29,138606,579,24557,48,1,1,2,0,1
3878,47,39650,415,5938,36,0,2,2,0,0
3879,54,71118,568,32202,12,0,2,1,0,0
3880,21,53930,634,1131,24,0,1,2,0,0
3881,52,110707,611,26692,36,0,0,3,0,1
3882,45,125400,352,20977,36,0,1,2,0,0
3883,49,36801,367,34061,60,2,0,0,0,1
3884,27,76360,333,28264,12,0,2,2,0,0
3885,23,112908,685,26575,24,2,2,1,0,0
3886,40,41559,548,15727,24,0,0,2,0,1
3887,40,57334,410,11488,24,0,0,1,0,0
3888,50,130473,393,21069,12,1,1,3,0,0
3889,55,38288,709,25400,24,1,0,4,0,0
3890,55,47398,478,25146,48,1,2,3,0,0
3891,59,101230,346,7846,48,1,2,0,0,0
3892,47,37191,675,41352,12,1,2,3,1,0
3893,46,43051,501,24694,24,1,0,3,1,1
3894,34,86715,744,22740,60,0,0,0,0,0
3895,37,35737,596,31996,60,0,2,0,1,1
3896,38,90140,607,33125,60,1,0,4,0,0
3897,49,50251,792,42409,48,1,1,4,0,0
3898,40,75975,637,45200,60,1,1,2,1,0
3899,47,30147,365,23970,24,0,0,1,0,0
3900,38,75508,721,11895,24,1,0,0,0,0
3901,24,77224,839,39071,60,1,2,3,0,0
3902,21,44643,792,23258,36,0,0,3,0,0
3903,21,63967,616,24354,60,0,2,4,0,0
3904,46,123850,374,31641,36,2,1,1,1,0
3905,40,128535,358,9444,12,1,0,0,1,1
3906,43,65733,685,10611,12,0,1,4,0,1
3907,30,109003,314,11528,24,2,0,1,0,1
3908,31,59808,530,1999,48,0,0,0,0,0
3909,61,144222,498,4760,24,2,2,3,0,1
3910,61,92288,653,37884,24,2,2,3,0,1
3911,25,83959,334,38179,48,1,0,4,1,0
3912,21,26849,461,22941,24,1,0,1,0,1
3913,37,93178,770,27022,48,2,2,3,0,0
3914,42,92136,830,44130,24,1,1,1,0,0
3915,54,85740,722,44881,12,0,0,4,0,0
3916,61,137255,647,37451,36,0,2,2,0,0
3917,49,111322,446,27521,24,2,0,1,0,0
3918,24,69565,673,48750,36,2,2,1,0,1
3919,25,45183,715,30639,60,0,1,4,0,0
3920,31,140306,793,35621,24,0,0,2,0,0
3921,41,26132,555,32449,12,2,0,3,0,0
3922,55,63259,402,14079,48,0,1,0,0,0
3923,32,121612,420,7895,12,0,0,4,0,1
3924,46,88668,718,28979,36,2,0,0,0,0
3925,39,63563,649,46703,48,1,0,2,0,0
3926,27,117227,341,13552,12,0,2,2,0,1
3927,27,133835,666,28394,12,1,2,1,0,0
3928,46,35931,328,49821,12,1,0,0,0,1
3929,60,98169,313,33276,48,0,1,0,0,0
3930,25,75639,784,34630,12,1,1,2,0,0
3931,41,147536,488,5527,12,2,0,0,0,1
3932,34,128313,594,13247,36,0,2,3,0,0
3933,24,83901,482,18603,12,0,2,2,0,0
3934,43,125417,847,37563,12,1,0,1,0,1
3935,62,26044,336,46564,60,0,2,1,0,0
3936,40,71691,313,46502,48,0,2,1,0,0
3937,35,125735,458,1527,60,1,1,0,0,1
3938,49,49363,793,3922,36,1,0,2,0,0
3939,28,71694,628,6849,60,0,2,1,0,0
3940,61,26582,382,31300,24,0,2,2,0,0
3941,39,104910,321,28780,48,2,2,0,1,0
3942,59,91844,431,46724,12,2,0,3,0,1
3943,48,46301,764,29140,60,0,0,3,0,0
3944,47,99329,755,18230,60,0,2,3,0,0
3945,24,26620,601,27693,12,2,1,0,0,1
3946,35,87224,566,7959,12,1,1,1,0,1
3947,55,81655,694,36854,36,0,0,0,0,0
3948,57,120419,419,43730,60,2,1,2,0,0
3949,21,62534,545,20667,60,2,2,3,0,1
3950,23,145050,337,27401,24,0,0,2,0,0
3951,44,128496,544,49187,24,0,0,0,0,0
3952,47,64390,320,4323,60,2,1,4,0,0
3953,60,96629,409,1445,24,0,0,4,0,0
3954,56,80856,693,18409,60,1,1,0,0,1
3955,54,74252,709,10963,48,0,1,1,1,1
3956,49,80809,307,16437,36,2,2,2,0,0
3957,44,47259,743,17855,24,2,1,0,0,1
3958,44,45655,627,17411,60,0,1,0,0,0
3959,62,58005,589,11847,24,2,0,4,0,0
3960,24,56629,810,4236,36,1,2,3,0,1
3961,23,48610,660,14487,48,0,2,3,0,0
3962,54,82184,518,12848,12,0,1,1,0,1
3963,43,46602,705,14155,12,2,0,1,0,0
3964,43,110945,519,12255,24,1,0,1,0,0
3965,25,36110,406,2979,60,0,0,4,0,1
3966,51,31073,585,22305,36,2,2,0,0,0
3967,61,125846,307,10007,48,0,2,1,0,0
3968,26,105818,488,36094,48,1,1,4,0,0
3969,57,35195,380,36098,48,2,1,2,0,1
3970,30,26537,407,25030,12,0,0,0,1,0
3971,60,42138,620,34770,36,2,1,2,0,1
3972,27,69328,645,10734,12,2,0,3,0,0
3973,59,71202,627,7448,24,1,2,3,0,0
3974,58,65164,601,40605,48,1,1,0,0,1
3975,41,114743,499,13396,36,0,0,1,0,0
3976,40,79659,718,28881,48,2,2,0,0,0
3977,23,111155,338,32177,12,2,0,1,0,1
3978,42,74692,606,41122,12,2,1,3,0,0
3979,24,145198,303,48019,12,0,0,0,1,0
3980,48,49845,376,36297,48,1,2,0,0,1
3981,32,114846,767,46977,36,1,1,1,0,1
3982,58,128435,478,37680,36,2,2,3,0,0
3983,56,55562,575,18916,24,0,1,3,1,0
3984,61,53036,451,32239,48,2,0,1,0,1
3985,25,85752,463,45084,24,1,2,1,0,0
3986,33,99233,589,35189,24,2,2,1,0,0
3987,43,108049,677,14510,24,2,0,3,0,0
3988,50,133575,609,25966,24,2,2,3,0,0
3989,57,93681,688,23152,12,1,2,0,0,1
3990,45,52818,482,20202,24,0,2,3,0,0
3991,47,55544,605,27445,36,2,2,2,0,0
3992,34,87532,371,12152,24,1,0,2,0,1
3993,56,103636,518,6617,12,2,2,1,0,1
3994,59,82705,472,2195,60,0,2,1,0,0
3995,36,45104,571,39997,60,2,2,1,0,0
3996,42,149336,767,26433,60,0,1,0,0,1
3997,41,94603,568,6305,48,1,1,2,0,1
3998,41,127499,319,9077,36,0,0,2,0,0
3999,28,84025,802,49648,12,0,0,3,1,0
4000,36,121264,446,32385,60,1,0,2,0,0
4001,51,57317,728,43113,12,0,2,3,0,0
4002,62,56416,464,38968,12,0,1,0,0,0
4003,30,67012,609,43642,48,1,1,1,0,1
4004,52,130585,817,34062,60,0,0,1,0,0
4005,54,93045,313,7097,24,0,1,3,0,0
4006,29,46400,431,40180,12,2,0,4,0,0
4007,37,73270,738,42604,60,0,2,3,0,0
4008,31,97069,562,45593,12,0,1,0,0,0
4009,52,144415,524,7678,48,0,2,2,0,0
4010,30,74833,557,33121,48,1,2,3,0,0
4011,42,88644,533,49503,24,0,1,0,0,1
4012,37,105206,635,22404,48,1,0,1,0,1
4013,24,94468,708,6743,60,1,1,4,1,0
4014,45,137899,323,17494,48,0,2,4,1,1
4015,41,84473,570,42543,24,0,0,3,0,0
4016,57,70809,394,45185,36,0,2,2,0,1
4017,58,63328,441,10678,12,0,0,3,0,1
4018,21,61784,380,38632,12,0,1,4,0,0
4019,45,48723,573,47235,60,0,2,4,0,1
4020,56,85646,575,2648,24,0,0,1,0,0
4021,37,91255,764,16677,24,1,0,2,0,0
4022,61,25074,507,49686,24,2,1,2,1,0
4023,44,149173,595,23765,12,1,0,4,0,1
4024,22,51498,338,3381,48,0,0,4,0,0
4025,60,90522,587,17489,12,2,2,3,1,0
4026,35,121881,423,12745,12,2,1,3,0,0
4027,52,45541,582,6818,12,0,1,1,1,0
4028,59,70929,479,43654,48,0,2,4,0,1
4029,26,148199,396,34149,36,1,2,3,0,0
4030,21,125453,490,28312,60,2,2,1,0,0
4031,43,51028,373,38124,36,2,0,2,0,0
4032,59,54545,746,39686,36,0,1,4,0,0
4033,37,104569,796,2316,12,0,1,0,0,0
4034,54,56673,783,6454,36,2,1,4,0,1
4035,61,55974,415,14107,12,2,0,3,0,0
4036,49,83899,834,5074,12,0,1,4,0,0
4037,29,48097,397,22188,60,0,1,0,0,0
4038,33,127511,627,48579,24,0,1,4,1,0
4039,26,118144,706,32968,12,1,1,3,0,1
4040,26,89824,612,41389,36,1,2,2,0,0
4041,40,48525,447,24102,60,0,0,3,0,0
4042,23,82804,641,49894,36,1,1,1,0,0
4043,37,40043,794,42422,24,2,1,3,1,0
4044,32,66846,322,32957,48,2,1,1,0,0
4045,21,102261,404,13872,24,0,1,4,1,0
4046,37,127240,521,48719,60,2,1,1,1,0
4047,23,132611,314,9349,24,2,2,4,0,0
4048,46,75227,377,20693,24,2,2,1,0,1
4049,35,78028,621,33627,60,2,0,3,0,1
4050,56,62383,540,44677,60,2,0,0,0,0
4051,52,54483,317,11760,36,1,1,4,0,1
4052,52,32265,753,12584,12,1,1,1,1,1
4053,24,47763,742,3106,48,0,2,0,0,0
4054,38,100652,576,14669,48,2,0,1,0,1
4055,39,40733,723,26223,48,1,1,1,0,0
4056,63,137196,775,36706,24,1,1,1,0,1
4057,55,116038,326,3483,60,1,1,3,0,0
4058,60,62420,813,28482,60,2,0,1,0,0
4059,34,146480,763,35143,60,1,2,0,0,1
4060,53,133777,662,25240,12,0,2,1,0,0
4061,34,34247,682,11015,60,0,1,2,0,0
4062,54,48840,824,17628,60,2,1,4,1,1
4063,24,90149,681,26443,24,0,1,3,0,0
4064,44,46058,483,31819,36,1,1,2,0,1
4065,49,140229,493,16060,48,2,1,2,0,0
4066,39,59929,761,28437,24,0,0,0,1,0
4067,26,109171,355,11654,24,2,2,0,0,0
4068,53,116164,529,15253,24,1,0,3,0,0
4069,60,56362,788,12565,48,0,0,3,0,0
4070,39,111489,327,28597,24,1,1,4,1,0
4071,21,109664,483,28768,36,0,0,1,0,0
4072,25,72356,724,1087,60,2,2,3,0,0
4073,47,102597,674,10432,36,0,1,3,0,0
4074,36,31041,340,9764,60,0,2,1,0,0
4075,26,103209,783,1178,60,0,0,4,0,0
4076,60,86954,559,27301,24,2,1,0,0,0
4077,33,86869,740,36408,24,0,2,4,0,0
4078,55,46059,383,42965,48,1,2,1,0,0
4079,39,124864,345,32913,12,2,1,0,0,0
4080,32,69722,739,19732,36,2,2,0,0,0
4081,36,42548,818,3421,48,1,1,0,0,0
4082,63,40078,737,44715,48,2,1,4,0,0
4083,30,30419,435,21526,36,0,0,1,0,0
4084,45,60490,482,29317,36,2,2,4,0,0
4085,40,101086,471,2217,60,1,1,4,0,0
4086,51,140158,838,36242,12,2,0,2,0,0
4087,24,83760,419,1929,24,1,0,3,0,1
4088,64,55337,580,41726,12,2,1,4,0,0
4089,43,26468,607,35270,12,1,1,2,0,1
4090,22,49309,576,34188,24,2,2,1,0,0
4091,42,91344,829,14580,12,0,2,2,0,1
4092,57,115283,594,49608,48,1,2,4,0,0
4093,28,97255,352,39598,48,1,1,1,0,0
4094,27,106899,731,31431,24,2,0,2,0,0
4095,34,53718,351,21742,24,2,0,4,0,0
4096,23,119337,371,18833,36,2,1,1,0,0
4097,36,133895,327,31885,36,0,2,1,0,0
4098,39,62841,768,6811,12,2,0,3,0,0
4099,38,98548,846,9619,12,1,0,4,0,0
4100,36,108565,700,25255,24,2,2,3,0,0
4101,28,71660,500,25972,12,0,0,1,0,1
4102,53,131553,765,14527,60,2,2,1,0,0
4103,32,75281,678,49991,48,2,0,2,0,0
4104,31,138451,476,33874,12,1,0,3,0,0
4105,25,141041,351,5049,12,2,0,0,0,0
4106,47,25767,378,42057,36,0,2,4,0,0
4107,32,28895,684,2903,60,2,0,3,0,1
4108,37,83026,307,45261,12,2,0,1,0,0
4109,26,143142,513,6376,48,1,0,2,0,0
4110,53,67968,324,1042,12,2,1,4,0,1
4111,25,65097,749,23769,24,1,0,4,0,1
4112,48,40332,756,2577,60,1,0,2,0,1
4113,34,39621,760,13382,12,2,2,1,0,1
4114,25,101870,497,23449,60,1,2,0,0,0
4115,53,43174,393,39653,12,1,1,2,1,1
4116,61,149357,736,29859,48,2,2,0,0,1
4117,39,124189,826,9576,48,2,2,3,0,0
4118,42,65502,677,46874,60,0,2,4,0,0
4119,25,61674,403,12663,36,0,1,1,1,0
4120,22,62260,338,37345,36,1,1,0,0,0
4121,50,67498,757,49910,24,1,0,1,0,0
4122,59,92609,663,6244,36,2,0,3,0,1
4123,24,74464,434,35902,60,0,2,0,0,0
4124,53,96805,673,4892,36,0,0,1,0,1
4125,33,89919,531,28112,24,2,0,1,0,0
4126,40,79469,338,5321,12,2,1,3,0,0
4127,27,42194,346,6776,36,2,1,2,0,1
4128,35,51811,335,44352,60,2,0,3,0,0
4129,43,97377,394,17119,60,0,0,0,0,1
4130,34,68723,660,31569,24,2,0,0,0,0
4131,43,125336,824,39596,24,2,2,4,0,0
4132,39,100235,445,34063,48,0,1,1,0,1
4133,49,136041,667,34181,48,2,0,0,0,0
4134,40,101298,364,23340,48,0,0,2,0,0
4135,49,84238,527,11187,12,0,2,2,0,0
4136,44,130433,819,48084,60,2,1,3,0,1
4137,38,142393,480,7668,48,2,2,0,0,1
4138,30,132092,800,16344,60,1,2,0,0,0
4139,61,27147,454,9195,24,1,0,4,1,0
4140,28,123919,834,17561,12,0,2,4,1,0
4141,46,124251,734,38122,24,0,2,4,0,1
4142,49,63445,398,23298,60,1,0,0,0,0
4143,30,78803,671,39250,48,0,1,3,0,0
4144,37,86108,661,17076,24,1,0,3,0,0
4145,22,131170,411,16376,36,2,1,3,0,1
4146,26,27013,752,37039,12,2,2,3,0,0
4147,25,110617,468,44442,60,2,2,2,0,0
4148,48,107410,438,6392,48,0,0,0,0,0
4149,61,78502,530,28106,24,2,0,1,0,0
4150,25,142116,538,15309,12,0,0,0,0,0
4151,38,62755,552,25809,48,2,2,3,0,0
4152,46,33733,735,1693,24,0,2,2,0,0
4153,40,34479,721,34937,60,0,1,2,1,0
4154,61,100361,602,30233,36,1,0,0,0,1
4155,47,46304,371,9623,36,1,2,1,0,0
4156,32,60694,562,41550,60,1,1,3,1,0
4157,27,149232,521,47624,12,0,0,2,0,1
4158,23,130586,376,10174,60,1,0,3,0,1
4159,30,106171,361,12352,24,1,1,3,0,0
4160,54,139151,770,6530,12,1,1,3,0,0
4161,45,111296,456,5992,36,0,1,4,0,0
4162,55,34490,424,24354,24,0,2,3,0,0
4163,36,46252,460,4312,48,1,0,3,0,1
4164,22,130290,840,46833,48,1,0,1,1,0
4165,44,31862,834,5318,48,0,1,1,0,1
4166,30,135463,405,47827,36,0,2,4,1,1
4167,58,94959,430,35456,60,1,1,4,0,0
4168,42,35450,656,1467,12,1,2,3,1,0
4169,46,81022,301,28192,36,1,0,2,0,0
4170,63,86991,532,43305,24,0,0,2,0,1
4171,59,65927,668,36190,24,1,2,0,0,0
4172,47,125377,550,24663,48,0,0,2,0,0
4173,49,113090,407,32246,12,2,0,2,0,0
4174,58,74853,575,48372,48,1,1,1,0,0
4175,40,56826,479,38489,24,2,2,0,0,0
4176,47,67879,592,42971,24,0,0,0,0,0
4177,61,82265,474,41309,60,2,0,1,0,0
4178,40,97361,422,43637,60,1,2,2,0,1
4179,64,133956,526,29273,60,2,0,2,0,0
4180,39,102990,743,48553,48,2,2,0,0,0
4181,40,114787,727,30473,12,2,2,2,0,0
4182,55,111184,382,14679,60,0,1,0,0,1
4183,22,65736,364,28445,36,1,2,2,0,0
4184,50,49530,580,46310,60,0,1,3,0,0
4185,54,103052,690,18870,48,2,0,1,0,0
4186,42,72058,727,48229,12,2,2,4,0,0
4187,23,131080,406,26992,60,0,1,3,0,0
4188,26,99094,847,30433,12,0,2,2,0,0
4189,35,99255,561,12038,36,2,0,4,0,1
4190,47,29886,458,26933,24,1,1,3,0,0
4191,30,118721,564,46020,12,0,1,1,0,0
4192,29,143623,767,30236,60,2,1,4,0,0
4193,53,62387,501,10770,48,2,0,4,0,1
4194,52,46575,454,4749,48,1,1,1,0,0
4195,26,137260,312,45585,48,2,0,3,0,1
4196,61,133649,596,36271,48,0,0,4,0,0
4197,56,64643,797,8855,12,2,2,1,0,0
4198,22,35100,544,47146,48,2,0,3,0,0
4199,49,85356,599,45097,24,2,1,2,0,0
4200,24,32856,661,24439,36,2,1,0,0,0
4201,21,63169,653,31290,12,1,0,2,0,1
4202,39,53804,820,12101,12,0,0,2,0,1
4203,46,60790,685,28240,48,2,2,0,0,0
4204,45,55988,611,17783,48,0,2,2,0,0
4205,30,134979,713,45917,12,1,1,2,0,0
4206,35,101448,577,27809,48,0,0,1,0,0
4207,42,63506,655,48387,48,1,1,1,0,0
4208,41,138430,824,18923,48,0,0,3,1,0
4209,42,112904,315,48753,48,0,1,4,0,1
4210,56,92306,344,16026,48,2,1,3,0,1
4211,54,37305,620,42196,60,0,1,1,0,0
4212,50,34969,625,24569,60,2,0,1,0,0
4213,45,37404,447,42887,60,2,2,0,1,0
4214,48,33989,654,21893,12,0,2,0,0,0
4215,21,90305,535,23435,36,2,0,1,0,1
4216,24,60983,404,37892,12,0,2,2,1,1
4217,27,135284,773,33399,60,2,1,3,0,0
4218,29,64462,695,26236,12,2,0,1,0,0
4219,56,44360,745,28199,36,1,0,1,1,0
4220,39,110657,519,21334,48,1,2,0,0,0
4221,21,51287,741,34217,24,0,2,3,0,0
4222,30,90472,327,16034,60,2,1,3,0,0
4223,56,140440,774,32085,60,1,0,4,0,0
4224,29,133965,604,10442,36,1,2,1,0,0
4225,62,86313,704,13643,48,1,0,4,0,0
4226,52,59160,812,36069,48,2,1,0,0,0
4227,52,31789,801,8710,24,0,1,4,0,0
4228,26,52181,647,39560,48,2,1,2,0,0
4229,58,39385,539,43427,36,2,0,1,0,0
4230,37,107597,636,8216,48,1,0,1,0,0
4231,30,90641,325,12712,36,2,0,3,0,1
4232,47,69247,708,5905,60,2,0,4,0,0
4233,55,111673,376,49534,60,1,0,3,0,0
4234,41,125250,516,39767,60,1,1,4,0,0
4235,45,30544,627,28930,12,2,1,4,1,0
4236,48,140783,322,32192,60,1,1,0,0,0
4237,35,38275,609,24506,36,0,2,4,0,1
4238,24,130289,566,8288,24,0,1,3,0,0
4239,49,88248,714,45034,48,0,0,4,0,1
4240,29,59550,566,31011,60,0,1,4,0,1
4241,47,78693,632,16586,12,0,2,1,0,1
4242,46,44641,749,33400,12,1,2,1,0,0
4243,39,96749,546,2567,36,1,2,1,0,0
4244,48,149877,335,48878,24,0,2,2,0,0
4245,37,105021,700,49850,60,0,2,1,0,0
4246,63,40605,327,2094,60,0,0,2,0,0
4247,61,128173,519,12135,12,1,1,2,0,1
4248,62,75713,705,14508,36,1,0,3,0,1
4249,40,45390,570,46113,12,2,0,1,0,0
4250,60,100403,810,10684,12,2,2,4,0,0
4251,59,83466,585,28247,24,2,1,0,0,0
4252,43,28981,753,7191,36,2,1,4,0,0
4253,52,34493,616,18842,24,1,1,1,0,0
4254,53,96218,596,9046,36,1,2,4,0,1
4255,25,96318,637,5934,60,1,0,1,0,1
4256,63,140631,606,47806,48,1,1,1,0,1
4257,54,144238,727,2354,48,0,0,4,0,0
4258,60,120335,650,40241,36,2,1,2,0,0
4259,31,132441,810,30816,48,1,1,3,0,1
4260,23,41984,824,46562,12,1,1,3,0,1
4261,53,136316,791,3963,60,2,1,3,0,1
4262,31,47760,308,28424,60,1,2,3,0,0
4263,36,116529,796,15503,48,0,2,0,0,1
4264,38,26524,739,4042,36,1,0,1,0,0
4265,50,143454,407,31241,12,2,2,0,0,1
4266,30,74402,544,40741,36,0,1,3,0,1
4267,38,116656,554,8139,48,0,0,3,0,0
4268,58,90614,332,12226,60,2,0,4,0,1
4269,39,60891,322,40698,60,2,0,3,0,0
4270,56,116009,348,15762,36,0,1,1,0,1
4271,33,64832,761,19116,24,1,1,3,1,0
4272,23,70836,635,39108,36,2,0,3,0,0
4273,30,98953,657,6111,24,0,2,0,0,0
4274,58,38362,421,4081,36,2,1,1,0,0
4275,21,91745,743,30815,24,1,1,2,0,1
4276,47,62921,658,8802,24,1,2,4,0,0
4277,28,95434,645,43230,24,0,0,2,0,1
4278,62,43562,492,49348,24,1,2,0,0,1
4279,37,89510,715,18913,12,1,1,3,0,0
4280,29,101407,676,18465,24,1,0,4,0,0
4281,26,32610,762,8994,24,2,0,1,0,0
4282,63,134381,445,4531,60,0,2,4,1,0
4283,45,117918,777,10343,12,0,1,0,0,0
4284,59,40791,707,34484,24,0,1,3,0,1
4285,48,83047,585,7229,48,1,0,0,0,1
4286,53,125848,410,29775,12,2,1,1,0,0
4287,57,128826,349,27766,60,0,0,2,0,1
4288,29,92906,313,17588,36,2,0,3,0,0
4289,38,44665,433,24168,60,0,0,3,0,0
4290,41,95246,642,45789,60,1,1,0,0,1
4291,22,90864,585,45069,12,0,2,0,0,0
4292,63,71451,613,37862,12,0,0,0,0,1
4293,58,128883,596,22866,48,1,2,3,0,0
4294,60,111148,463,10524,48,1,2,0,0,0
4295,56,70890,796,23538,12,0,2,4,0,0
4296,63,31794,315,43809,12,2,2,4,0,0
4297,57,57888,643,22226,12,1,2,4,0,0
4298,35,31749,377,9103,36,0,0,3,0,0
4299,48,71531,645,19402,60,1,1,0,0,0
4300,38,140652,371,16090,48,2,2,1,1,1
4301,54,45608,569,16915,48,0,1,0,0,0
4302,42,105986,586,42477,24,0,1,3,0,0
4303,31,94211,365,35206,36,2,0,4,0,0
4304,33,145382,367,22511,12,2,2,3,0,0
4305,24,108996,492,16029,12,0,1,0,0,0
4306,42,81017,354,31831,36,2,1,3,0,1
4307,27,128947,678,24531,48,2,2,1,1,0
4308,63,82676,467,5517,12,0,0,3,0,0
4309,44,36560,708,22961,24,1,0,2,0,0
4310,24,79401,807,27835,48,2,2,3,0,0
4311,48,75468,836,28725,60,1,1,0,0,1
4312,35,140884,401,26357,36,1,0,2,0,1
4313,21,57463,721,44673,48,1,0,4,1,0
4314,23,56663,777,2244,60,2,1,0,1,0
4315,34,138687,419,3416,24,0,1,1,1,0
